page,block,content,avgFontSize,height,width,textLength,x0,y0,x1,y1,isBold,isItalic
147,25,"Cambridge University Press, 2014.",9.00,4.67,157.35,33,99.86,672.82,257.22,677.49,false,false
147,26,"2. David Easley and Jon Kleinberg, 'Networks, Crowds, and Markets: Reasoning About a Highly",9.00,4.67,443.60,91,81.86,684.34,525.47,689.01,false,false
147,27,"Connected World', Cambridge University Press,2010.",9.00,4.67,240.89,50,99.86,695.86,340.76,700.53,false,false
147,28,"Reference Books:",9.00,4.67,85.08,16,63.86,707.26,148.95,711.93,false,false
147,29,"1. Mark Newman, 'Networks: An Introduction', Oxford University Press,2010. 2. Hansen, Derek, Ben Sheiderman, Marc Smith, 'Analyzing Social Media Networks with NodeXL:",9.00,16.45,443.27,166,81.86,728.62,525.14,745.07,false,false
147,30,"Insights from a Connected World', Morgan Kaufmann,2011.",9.00,4.67,267.65,55,99.86,751.80,367.52,756.47,false,false
147,31,"3. Avinash Kaushik, 'Web Analytics 2.0: The Art of Online Accountability', Sybex,2009.",9.00,4.67,390.80,86,81.86,763.32,472.67,767.99,false,false
147,32,"",9.00,39.23,2.77,0,63.86,774.84,66.63,814.07,false,false
147,33,"147 | Page",12.00,5.63,73.18,10,461.86,825.60,535.04,831.23,false,false
147,34,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
148,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
148,1,"CS1456",12.00,5.63,46.65,6,63.74,77.04,110.40,82.67,true,false
148,2,"3-0-0 (3)",12.00,5.63,49.30,9,485.98,77.04,535.28,82.67,true,false
148,3,"Software Defined Networks",14.00,6.58,185.12,25,207.17,104.66,392.29,111.24,true,false
148,4,"Pre-Requisites: CS1305",11.04,5.63,126.84,22,63.86,131.18,190.71,136.81,true,false
148,5,"Course Outcomes:",11.00,5.18,101.47,16,63.86,152.90,165.33,158.08,true,false
148,6,"CO-1 Understand basic knowledge of the use of SDN and its implementation.",9.00,4.79,358.25,73,74.54,175.10,432.80,179.89,false,false
148,7,"CO-2 Design and implement a network topology using P4 and analyze various packet features.",9.00,4.79,436.28,90,74.54,193.10,510.83,197.89,false,false
148,8,"CO-3 Ability to carry out further research in SDN and P4.",9.00,4.79,267.05,57,74.54,211.10,341.60,215.89,false,false
148,9,"CO-4 Understand the Network Function Virtualization and its importance in Advanced",9.00,4.79,453.84,82,74.54,229.10,528.39,233.89,false,false
148,10,"communication.",9.00,4.67,72.85,14,114.26,240.74,187.11,245.41,false,false
148,11,"CO-5 Apply the knowledge of networking to design future network problems.",9.00,4.79,353.33,73,74.54,258.65,427.88,263.44,false,false
148,12,"Course Articulation Matrix:",11.00,5.18,144.22,27,63.86,280.61,208.08,285.79,true,false
148,13,"PO-1 PO-2 PO-3 PO-4 PO-5 PO-6 PO-7 PO-8 PO-9 PO-10 PO-11 PO-12 PSO-1 PSO-2 PSO-3 PSO-4",8.00,3.77,456.35,86,69.50,301.97,525.85,305.74,true,false
148,14,"– 1 – – – – – – – – – 2 – – – –",8.00,3.77,413.75,31,105.26,314.69,519.01,318.46,false,false
148,15,"CO-1",8.00,3.77,17.55,4,70.82,317.69,88.38,321.46,true,false
148,16,"1 – – – – – 2 – – – – – – – – 3",8.00,3.77,413.75,31,105.26,330.29,519.01,334.06,false,false
148,17,"CO-2",8.00,3.77,17.55,4,70.82,333.29,88.38,337.06,true,false
148,18,"– – – – 1 – – – – – – – 2 – – –",8.00,3.77,413.75,31,105.26,346.01,519.01,349.78,false,false
148,19,"CO-3",8.00,3.77,17.55,4,70.82,349.01,88.38,352.78,true,false
148,20,"– – 2 – – – – – 1 – – – – – 3 –",8.00,3.77,413.75,31,105.26,361.73,519.01,365.50,false,false
148,21,"CO-4",8.00,3.77,17.55,4,70.82,364.73,88.38,368.50,true,false
148,22,"– – – – – 2 – – – – – – – – – –",8.00,3.77,413.75,31,105.26,377.33,519.01,381.10,false,false
148,23,"CO-5",8.00,3.77,17.55,4,70.82,380.33,88.38,384.10,true,false
148,24,"1 - Slightly;   2 - Moderately;   3 - Substantially",9.00,4.67,334.25,51,63.86,400.85,398.12,405.52,true,false
148,25,"Syllabus:",12.00,5.63,56.73,9,63.86,422.35,120.60,427.98,true,false
148,26,"Network layer – Life of a Packet, Introduction and What’s inside a router, Networks without challenges facing network managers, How SDN Works and SDN Architecture, SDN Controllers OpenFlow Overview- OVS, OpenFlow-Flow Tables and SDN use cases,  Mininet, Existing SDN Controllers-  Floodlight and Open Daylight, SDN Controller-Link discovery, Topology management, Flow manager, Decision making, Controller placement problem, Multi-controller issues, Load Balancing,  Network measurement, network verification, network security, and network traffic management, Traffic engineering, Network Function Virtualization, Smart NIC, Data Plane-Motivation,  Data Plane Implementation and Introduction to P4, Introduction to P4 & PISA architecture, P4 language, Software-Defined Networking for Internet of Things, Security issues on SDN architecture.",9.00,104.03,473.19,839,63.86,443.35,537.05,547.38,false,false
148,27,"Learning Resources:",9.00,4.67,102.24,19,63.86,562.99,166.11,567.66,true,false
148,28,"Text Books:",9.00,4.67,55.56,11,63.86,583.54,119.43,588.21,false,false
148,29,"1. P. Goransson, C. Black, and T. Culver, Software Defined Networks: A Comprehensive Approach,",9.00,4.67,452.60,94,81.86,603.94,534.47,608.61,false,false
148,30,"Morgan Kaufmann, 2017, 2nd Edition.",9.00,4.67,171.27,35,99.86,615.46,271.14,620.13,false,false
148,31,"2. K. Gray and T. D. Nadeau, Network Function Virtualization. Morgan Kaufmann, 2016. 3. Kreutz, D., Ramos, F. M. V., Veríssimo, P., Rothenberg, C. E., Azodolmolky, S., & Uhlig, S. ,",9.00,16.07,452.60,181,81.86,626.98,534.47,643.05,false,false
148,32,"Software-defined networking: a comprehensive survey. CoRR., 2018.",9.00,4.67,309.65,65,99.86,649.90,409.52,654.57,false,false
148,33,"Reference Books:",9.00,4.67,85.08,16,63.86,669.46,148.95,674.13,false,false
148,34,"1. Qiang Duan Mehmet Toy, Virtualized Software-Defined Networks And Services, Artech House,",9.00,4.67,455.17,91,81.86,689.86,537.03,694.53,false,false
148,35,"2016. First Edition.",9.00,4.67,86.16,20,99.86,701.38,186.03,706.05,false,false
148,36,"2. Siamak Azodolmolky and Oswald, CokerSoftware-Defined Networking with OpenFlow, Packt",9.00,4.67,452.40,87,81.86,712.78,534.27,717.45,false,false
148,37,"Publishing, 2017, Second Edition.",9.00,4.67,152.31,33,99.86,724.30,252.18,728.97,false,false
148,38,"",9.00,27.59,2.77,0,63.86,743.88,66.63,771.47,false,false
148,39,"",12.00,5.63,3.34,0,63.86,780.12,67.20,785.75,false,false
148,40,"",12.00,5.63,3.34,0,207.89,780.12,211.23,785.75,false,false
148,41,"148 | Page",12.00,5.63,73.18,10,461.86,825.60,535.04,831.23,false,false
148,42,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
149,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
149,1,"CS1458",12.00,5.63,46.65,6,63.74,77.04,110.40,82.67,true,false
149,2,"3-0-0 (3)",12.00,5.63,49.30,9,485.98,77.04,535.28,82.67,true,false
149,3,"Virtual Reality and Augmented Reality",14.00,6.58,256.79,37,168.74,94.70,425.53,101.28,true,false
149,4,"Pre-Requisites: None",11.00,5.18,117.43,20,63.86,114.02,181.29,119.20,true,false
149,5,"Course Outcomes:",11.00,5.18,101.47,16,63.86,133.70,165.33,138.88,true,false
149,6,"CO-1 Apply concepts of Virtual Reality.",9.00,4.79,188.79,39,74.54,155.78,263.34,160.57,false,false
149,7,"CO-2 Apply concepts of Augmented Reality.",9.00,4.79,211.59,41,74.54,173.78,286.14,178.57,false,false
149,8,"CO-3 Integrate sensors with AR/VR system.",9.00,4.79,210.87,41,74.54,191.78,285.42,196.57,false,false
149,9,"CO-4 Design AR/VR application for a given task.",9.00,4.79,230.91,47,74.54,209.78,305.46,214.57,false,false
149,10,"CO-5 Analyze existing AR/VR systems.",9.00,4.79,190.35,36,74.54,227.78,264.90,232.57,false,false
149,11,"Course Articulation Matrix:",11.00,5.18,144.22,27,63.86,249.77,208.08,254.95,true,false
149,12,"PO-1 PO-2 PO-3 PO-4 PO-5 PO-6 PO-7 PO-8 PO-9 PO-10 PO-11 PO-12 PSO-1 PSO-2 PSO-3 PSO-4",8.00,3.77,456.35,86,69.50,271.25,525.85,275.02,true,false
149,13,"2 2 2 2 2 – – – – – – – 1 1 – –",8.00,3.77,413.75,31,105.26,283.85,519.01,287.62,false,false
149,14,"CO-1",8.00,3.77,17.55,4,70.82,286.85,88.38,290.62,true,false
149,15,"2 2 2 2 2 – – – – – – – 1 1 – –",8.00,3.77,413.75,31,105.26,299.57,519.01,303.34,false,false
149,16,"CO-2",8.00,3.77,17.55,4,70.82,302.57,88.38,306.34,true,false
149,17,"2 2 2 1 2 – – – – – – – – 2 – –",8.00,3.77,413.75,31,105.26,315.29,519.01,319.06,false,false
149,18,"CO-3",8.00,3.77,17.55,4,70.82,318.29,88.38,322.06,true,false
149,19,"3 2 2 3 3 – – – – 1 – – 2 2 2 2",8.00,3.77,413.75,31,105.26,330.89,519.01,334.66,false,false
149,20,"CO-4",8.00,3.77,17.55,4,70.82,333.89,88.38,337.66,true,false
149,21,"2 3 – 3 – – – – – – – – – – 2 2",8.00,3.77,413.75,31,105.26,346.61,519.01,350.38,false,false
149,22,"CO-5",8.00,3.77,17.55,4,70.82,349.61,88.38,353.38,true,false
149,23,"1 - Slightly;   2 - Moderately;   3 - Substantially",9.00,4.67,334.25,51,63.86,370.13,398.12,374.80,true,false
149,24,"Syllabus:",12.00,5.63,56.73,9,63.86,391.49,120.60,397.12,true,false
149,25,"Introduction to Virtual Reality: Basics, History, Overview of Various Realities, Immersion.  Perception: Objective & Subjective Reality, Perceptual Modalities, Perception of Space & Time.  Content Creation: Environmental design, Affecting Behavior.  Interaction: VR Interaction Concepts, Input Devices, Interaction Patterns & Techniques.  Iterative Design of VR: Philosophy of Iterative Design, The Define stage, Make stage and Learn stage.  Software Development for Virtual Reality : Introduction to Augmented Reality: Basics, Displays, Tracking, Computer Vision for Augmented Reality, Calibration & Registration, Visualization, Interaction, Modeling & Annotation, Authoring, Navigation, Collaboration.  Software Development for Augmented Reality : Application and Future of VR/AR: Applications of VR/AR in Entertainment, Medical, Manufacturing, Education, etc.  Learning Resources:",9.00,200.18,470.57,883,63.86,412.51,534.43,612.69,false,false
149,26,"Text Books:",9.00,4.67,58.32,11,63.86,628.54,122.19,633.21,false,false
149,27,"1. Jason Jerald, The VR Book: Human-Centered Design for Virtual Reality, ACM and Morgan &",9.00,4.67,452.51,89,81.86,648.94,534.38,653.61,false,false
149,28,"st",6.00,3.04,5.04,2,227.21,657.46,232.25,660.50,false,false
149,29,"Claypool Publishers, 2016, 1 Edition",9.00,4.67,168.51,36,99.86,660.46,268.38,665.13,false,false
149,30,"2. Dieter Schmalstieg, Tobias Hollerer, Augmented Reality, Principles and Practice, Addison Wesley,",9.00,4.67,452.60,99,81.86,671.98,534.47,676.65,false,false
149,31,"st",6.00,3.04,5.04,2,133.10,680.50,138.14,683.54,false,false
149,32,"2016, 1 Edition",9.00,4.67,74.52,15,99.86,683.50,174.39,688.17,false,false
149,33,"3. Ralf Doerner, Wolfgang Broll, Paul Grimm, Bernhard Jung, Virtual and Augmented Reality",9.00,4.67,452.47,89,81.86,694.90,534.33,699.57,false,false
149,34,"(VR/AR): Foundations and Methods of Extended Realities (XR), Springer, 2022",9.00,4.67,353.12,75,99.86,706.42,452.99,711.09,false,false
149,35,"Reference Books:",9.00,4.67,85.08,16,63.86,725.98,148.95,730.65,false,false
149,36,"1. Steven M. LaValle, Virtual Reality, Cambridge University Press, 2023 2. Jesse Glover and Jonathan Linowes, Complete Virtual Reality and Augmented Reality",9.00,16.19,452.55,156,81.86,746.40,534.41,762.59,false,false
149,37,"Development with Unity, Packt Publishers, 2019.",9.00,4.67,218.45,47,99.86,769.32,318.32,773.99,false,false
149,38,"",9.00,4.67,2.77,0,63.86,788.88,66.63,793.55,false,false
149,39,"",9.00,4.67,2.77,0,63.86,808.32,66.63,812.99,false,false
149,40,"149 | Page",12.00,5.63,73.18,10,461.86,825.60,535.04,831.23,false,false
149,41,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
150,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
150,1,"",9.00,4.67,2.77,0,63.86,75.24,66.63,79.91,false,false
150,2,"",9.00,4.67,2.77,0,63.86,94.70,66.63,99.37,false,false
150,3,"",21.00,136.81,6.10,0,297.77,125.54,303.87,262.35,true,false
150,4,"Open Electives",21.00,10.30,163.92,14,218.81,277.37,382.73,287.67,true,false
150,5,"Code Course Title",12.00,5.63,127.32,17,85.82,301.49,213.15,307.12,true,false
150,6,"L-T-P Credits Sem.",12.00,5.63,139.09,18,386.95,301.49,526.04,307.12,true,false
150,7,"CS1475 Fundamentals of Data Structures 2-0-0 2 VII",12.00,7.55,439.25,50,79.46,323.57,518.72,331.12,true,false
150,8,"Object Oriented Programming Principles",12.00,19.43,174.74,38,140.42,343.73,315.16,363.16,true,false
150,9,"CS1477",12.00,5.63,46.05,6,79.46,352.61,125.52,358.24,false,false
150,10,"2-0-0 2 VII",12.00,5.63,130.81,11,388.27,352.61,519.08,358.24,false,false
150,11,"CS1478 Machine Learning Methods 2-0-0 2 VIII",12.00,7.55,441.17,44,79.46,377.69,520.64,385.24,true,false
150,12,"CS1480 Internet of Things",12.00,7.55,165.60,25,79.46,401.69,245.07,409.24,true,false
150,13,"2-0-0 2 VIII",12.00,5.63,132.37,12,388.27,403.61,520.64,409.24,false,false
150,14,"",9.00,292.10,2.77,0,297.77,417.91,300.54,710.01,true,false
150,15,"",12.00,19.43,3.46,0,63.74,718.78,67.20,738.21,false,false
150,16,"",12.00,5.63,3.34,0,531.94,718.78,535.28,724.41,true,false
150,17,"",12.00,5.63,3.34,0,63.86,755.52,67.20,761.15,false,false
150,18,"",12.00,5.63,3.34,0,63.86,778.44,67.20,784.07,false,false
150,19,"",12.00,5.63,3.34,0,63.86,801.24,67.20,806.87,false,false
150,20,"",12.00,5.63,3.34,0,207.89,801.24,211.23,806.87,false,false
150,21,"150 | Page",12.00,5.63,73.18,10,461.86,825.60,535.04,831.23,false,false
150,22,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
151,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
151,1,"CS1475",12.00,5.63,46.65,6,63.74,77.04,110.40,82.67,true,false
151,2,"2-0-0 (2)",12.00,5.63,49.30,9,485.98,77.04,535.28,82.67,true,false
151,3,"Fundamentals of Data Structures",14.00,6.58,224.15,31,185.06,94.70,409.21,101.28,true,false
151,4,"Pre-Requisites: None",11.00,5.18,117.43,20,63.86,114.02,181.29,119.20,true,false
151,5,"Course Outcomes:",11.00,5.18,101.47,16,63.86,133.70,165.33,138.88,true,false
151,6,"",5.00,2.29,1.26,0,69.86,147.74,71.12,150.03,false,false
151,7,"CO1 Understand the concept of ADT, identify data structures suitable to solve problems.",9.00,4.79,409.28,87,81.86,161.66,491.15,166.45,false,false
151,8,"CO2 Develop and analyze algorithms for stacks, queues.",9.00,4.79,270.65,54,81.86,179.66,352.52,184.45,false,false
151,9,"CO3 Develop algorithms for binary trees and graphs.",9.00,4.79,252.29,51,81.86,197.66,334.16,202.45,false,false
151,10,"CO4 Implement symbol table using hashing techniques.",9.00,4.79,265.73,52,81.86,215.66,347.60,220.45,false,false
151,11,"CO5 Implement Graph algorithms.",9.00,4.79,170.67,31,81.86,233.66,252.54,238.45,false,false
151,12,"Syllabus:",10.50,17.90,52.99,9,69.86,249.53,122.85,267.43,false,false
151,13,"Introduction to Iterative and Recursive Algorithms",9.00,4.67,240.75,50,70.82,279.89,311.58,284.56,true,false
151,14,"Abstract Data Types (ADTs), Implementation and Applications of Stacks, Operations and Applications of Queues, Array Implementation of Circular Queues, Implementation of Stacks using Queues, Implementation Queues using Stacks, Linked Lists, Search and Update Operations on Varieties of Linked Lists, Linked List Implementation of Stacks and Queues",9.00,39.23,432.80,346,70.82,297.53,503.63,336.76,false,false
151,15,"Introduction to Trees, Implementation of Trees, Binary Trees, Tree Traversals with an Application, Binary Search Trees (BSTs), Query and Update Operations on BSTs, AVL Trees, Rotations, Search and Update Operations on Balanced BSTs.",9.00,27.59,432.68,232,70.82,349.73,503.51,377.32,false,false
151,16,"Hashing: Implementation of Dictionaries, Hash Function, Collisions in Hashing, Separate Chaining, Open Addressing, Analysis of Search Operations",9.00,16.31,432.44,144,70.82,390.05,503.27,406.36,false,false
151,17,"Priority Queues: Priority Queue ADT, Binary Heap Implementation and Applications of Priority Queues, Disjoint Sets.",9.00,16.31,432.44,115,70.82,419.11,503.27,435.42,false,false
151,18,"Graph Algorithms: Graphs and their Representations, Graph Traversal Techniques: Breadth First Search (BFS) and Depth First Search (DFS), Applications of BFS and DFS, Minimum Spanning Trees (MST), Prim’s and Kruskal’s algorithms for MST,  Dijkstra’s Algorithm for Single Source Shortest Paths.  Learning Resources:",9.17,63.23,439.64,313,63.86,448.27,503.51,511.50,false,false
151,19,"Text Books:",9.00,4.67,58.32,11,63.86,527.35,122.19,532.02,false,false
151,20,"1. Thomas H. Cormen, Charles E. Leiserson, Ronald L. Rivest and Clifford Stein,'Introduction to",9.06,5.18,431.36,95,70.70,548.71,502.07,553.89,false,false
151,21,"Algorithms', Second Edition, PHI, 2009.",9.00,4.67,178.71,39,88.82,560.23,267.54,564.90,false,false
151,22,"2. Mark Allen Weiss, 'Data Structures and Algorithm Analysis in C++', Third Edition, Pearson",9.06,5.18,428.48,92,70.70,572.59,499.19,577.77,false,false
151,23,"Education, 2006.",9.00,4.67,78.00,16,88.82,584.14,166.83,588.81,false,false
151,24,"Reference Books: 1. Ellis Horowitz, Sartaj Sahni and Sanguthevar Rajasekaran, 'Fundamentals of Computer",9.03,17.66,421.52,103,63.86,595.66,485.39,613.32,false,false
151,25,"Algorithms', Second Edition, Universities Press, 2011.",9.00,4.67,242.45,54,88.82,619.54,331.28,624.21,false,false
151,26,"2. Michael T.Goodrich and Roberto Tamassia, 'Algorithm Design: Foundations, Analysis and",9.07,5.18,426.44,88,70.70,632.02,497.15,637.20,false,false
151,27,"Internet Examples', Second Edition, Wiley-India, 2006.",9.00,4.67,244.25,54,88.82,643.54,333.08,648.21,false,false
151,28,"",11.00,17.62,2.76,0,70.82,655.78,73.58,673.40,false,false
151,29,"",12.00,5.63,3.34,0,63.86,688.18,67.20,693.81,true,false
151,30,"",12.00,5.63,3.34,0,63.86,709.90,67.20,715.53,true,false
151,31,"",12.00,5.63,3.34,0,63.86,731.74,67.20,737.37,true,false
151,32,"",12.00,5.63,3.34,0,63.86,753.60,67.20,759.23,true,false
151,33,"",12.00,5.63,3.34,0,63.86,775.32,67.20,780.95,true,false
151,34,"",12.00,5.63,3.34,0,63.86,797.16,67.20,802.79,true,false
151,35,"151 | Page",12.00,5.63,73.18,10,461.86,825.60,535.04,831.23,false,false
151,36,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
152,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
152,1,"CS1477",12.00,5.63,46.65,6,63.74,77.04,110.40,82.67,true,false
152,2,"2-0-0 (2)",12.00,5.63,49.30,9,485.98,77.04,535.28,82.67,true,false
152,3,"Object Oriented Programming Principles",14.00,6.58,274.67,38,159.86,94.70,434.53,101.28,true,false
152,4,"Pre-Requisites: None",11.00,5.18,117.43,20,63.86,114.02,181.29,119.20,true,false
152,5,"Course Outcomes:",11.06,5.63,101.73,16,63.86,133.70,165.60,139.33,true,false
152,6,"",5.00,2.29,1.26,0,69.86,147.62,71.12,149.91,false,false
152,7,"CO1 Understand fundamental concepts in object-oriented approach.",9.00,4.79,321.41,64,81.50,161.54,402.92,166.33,false,false
152,8,"CO2 Analyze design issues in developing OOP applications.",9.00,4.79,286.25,57,81.50,179.54,367.76,184.33,false,false
152,9,"CO3 Write computer programs to solve real world problems in Java.",9.00,4.79,319.37,65,81.50,197.54,400.88,202.33,false,false
152,10,"CO4 Analyze source code API documentations.",9.00,4.79,230.07,43,81.50,215.54,311.58,220.33,false,false
152,11,"CO5 Create GUI based applications.",9.00,4.79,181.23,34,81.50,233.54,262.74,238.33,false,false
152,12,"Syllabus:",10.50,17.90,52.99,9,69.86,249.41,122.85,267.31,false,false
152,13,"Object- oriented thinking,  overview of java, Object- oriented design, Structure of java program. Types and modifiers, Classes, declaring objects in classes, Methods, constructors, garbage collection, Method overloading, passing objects as parameters, Inheritance, various forms and types of inheritance, Multilevel hierarchy, use of super, method overriding, Applications of method overriding, abstract classes, Packages with examples",9.00,50.63,432.48,435,70.82,280.13,503.30,330.76,false,false
152,14,"Interfaces and implementation, Exception handling, types, throwing, creating own exceptions, Multithreading and concepts, its usage and examples, Input/output streams, String operations and examples",9.00,27.59,432.92,198,70.82,343.61,503.75,371.20,false,false
152,15,"Applets- methods, creation, designing and examples, Event handling- event classes, Event listener interfaces, AWT classes, working with frames, AWT controls-layout manager.",9.00,16.07,432.68,172,70.82,384.05,503.51,400.12,false,false
152,16,"",15.00,7.25,3.99,0,69.86,412.51,73.85,419.76,false,false
152,17,"Learning Resources:",9.00,4.67,102.24,19,63.86,425.59,166.11,430.26,true,false
152,18,"Text Books:",9.00,4.67,58.32,11,63.86,446.11,122.19,450.78,false,false
152,19,"1. Timothy Budd, 'Understanding Object-Oriented Programming with Java', Pearson, 2000. 2. Herbert Schildt, 'The Complete Reference Java 2', TMH, 2017.",9.08,17.66,412.28,150,70.70,467.47,482.99,485.13,false,false
152,20,"",12.00,5.63,3.34,0,63.86,499.27,67.20,504.90,true,false
152,21,"",12.00,5.63,3.34,0,63.86,521.11,67.20,526.74,true,false
152,22,"",12.00,5.63,3.34,0,63.86,542.83,67.20,548.46,true,false
152,23,"",12.00,5.63,3.34,0,63.86,564.67,67.20,570.30,true,false
152,24,"",12.00,5.63,3.34,0,63.86,586.54,67.20,592.17,true,false
152,25,"",12.00,5.63,3.34,0,63.86,608.26,67.20,613.89,true,false
152,26,"",12.00,5.63,3.34,0,63.86,630.10,67.20,635.73,true,false
152,27,"",12.00,5.63,3.34,0,63.86,651.82,67.20,657.45,true,false
152,28,"",12.00,5.63,3.34,0,63.86,673.66,67.20,679.29,true,false
152,29,"",12.00,5.63,3.34,0,63.86,695.50,67.20,701.13,true,false
152,30,"",12.00,5.63,3.34,0,63.86,717.22,67.20,722.85,true,false
152,31,"",12.00,5.63,3.34,0,63.86,739.06,67.20,744.69,true,false
152,32,"",12.00,5.63,3.34,0,63.86,760.92,67.20,766.55,true,false
152,33,"",12.00,5.63,3.34,0,63.86,782.64,67.20,788.27,true,false
152,34,"",12.00,5.63,3.34,0,63.86,804.48,67.20,810.11,true,false
152,35,"152 | Page",12.00,5.63,73.18,10,461.86,825.60,535.04,831.23,false,false
152,36,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
153,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
153,1,"CS1478",12.00,5.63,46.65,6,63.74,77.04,110.40,82.67,true,false
153,2,"2-0-0 (2)",12.00,5.63,49.30,9,485.98,77.04,535.28,82.67,true,false
153,3,"Machine Learning Methods",14.00,6.58,184.40,24,205.01,94.70,389.41,101.28,true,false
153,4,"Pre-Requisites: None",11.00,5.18,117.43,20,63.86,114.02,181.29,119.20,true,false
153,5,"Course Outcomes:",11.06,5.63,101.73,16,63.86,133.70,165.60,139.33,true,false
153,6,"",5.00,2.29,1.26,0,69.86,147.62,71.12,149.91,false,false
153,7,"CO1 Understand and Design Unsupervised Learning Methods.",9.00,4.79,297.17,56,88.46,161.54,385.64,166.33,false,false
153,8,"CO2 Design Regression model to solve the classification and prediction problems.",9.00,4.79,383.00,80,88.46,179.54,471.47,184.33,false,false
153,9,"CO3 Design Neural network to solve classification and function approximation problems.",9.00,4.79,410.24,86,88.46,197.54,498.71,202.33,false,false
153,10,"CO4 Build optimal classifiers using genetic algorithms and Support vector machines.",9.00,4.79,392.96,83,88.46,215.54,481.43,220.33,false,false
153,11,"Syllabus:",11.00,18.05,58.99,9,69.86,231.50,128.85,249.55,false,false
153,12,"Well defined learning problems, Designing a Learning System; Introduction to Statistical Decision Theory - Regression, Linear Regression, Multivariate Regression and Logistic Regression; Unsupervised Learning Methods: Clustering, Partitional, Hierarchical and Density based clustering Methods; DECISION TREE LEARNING - Decision tree learning algorithm-Inductive bias- Issues in Decision tree learning; Bayesian Learning – Bayes theorem, Concept learning, Bayes Optimal Classifier, Naïve Bayes classifier; ARTIFICIAL NEURAL NETWORKS – Perceptron, Gradient descent and the Delta rule, Adaline, Multilayer networks, Derivation of back-propagation rule-Back- propagation Algorithm, Convergence, Generalization; Support vector Machines; Instance-Based Learning – k-Nearest Neighbor Learning.  Learning Resources:",9.00,134.99,456.44,807,63.86,264.05,520.31,399.04,false,false
153,13,"Text Books:",9.00,4.67,58.32,11,76.82,415.03,135.15,419.70,false,false
153,14,"1. Tom.M.Mitchell, 'Machine Learning', McGraw Hill International Edition, 1997.",9.07,5.18,358.61,79,76.82,436.39,435.44,441.57,false,false
153,15,"2. C Bishop, 'Pattern Recognition and Machine Learning', Springer, 2006.",9.08,5.18,334.61,72,76.82,450.79,411.44,455.97,false,false
153,16,"",12.00,5.63,3.34,0,63.86,470.11,67.20,475.74,true,false
153,17,"",12.00,5.63,3.34,0,63.86,491.83,67.20,497.46,true,false
153,18,"",12.00,5.63,3.34,0,63.86,513.67,67.20,519.30,true,false
153,19,"",12.00,5.63,3.34,0,63.86,535.51,67.20,541.14,true,false
153,20,"",12.00,5.63,3.34,0,63.86,557.23,67.20,562.86,true,false
153,21,"",12.00,5.63,3.34,0,63.86,579.10,67.20,584.73,true,false
153,22,"",12.00,5.63,3.34,0,63.86,600.94,67.20,606.57,true,false
153,23,"",12.00,5.63,3.34,0,63.86,622.66,67.20,628.29,true,false
153,24,"",12.00,5.63,3.34,0,63.86,644.50,67.20,650.13,true,false
153,25,"",12.00,5.63,3.34,0,63.86,666.22,67.20,671.85,true,false
153,26,"",24.00,11.26,6.67,0,297.77,699.34,304.44,710.60,true,false
153,27,"",24.00,11.26,6.67,0,297.77,737.14,304.44,748.40,true,false
153,28,"",24.00,11.26,6.67,0,297.77,774.96,304.44,786.22,true,false
153,29,"",12.00,5.63,3.34,0,63.74,801.48,67.08,807.11,true,false
153,30,"",12.00,5.63,3.34,0,531.94,801.48,535.28,807.11,true,false
153,31,"153 | Page",12.00,5.63,73.18,10,461.86,825.60,535.04,831.23,false,false
153,32,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
154,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
154,1,"CS1480",12.00,5.63,46.65,6,63.74,77.04,110.40,82.67,true,false
154,2,"2-0-0 (2)",12.00,5.63,49.30,9,485.98,77.04,535.28,82.67,true,false
154,3,"Internet of Things",14.00,6.58,122.12,18,236.09,94.70,358.21,101.28,true,false
154,4,"Pre-Requisites: None",11.00,5.18,117.43,20,63.86,114.02,181.29,119.20,true,false
154,5,"Course Outcomes:",11.06,5.63,101.73,16,63.86,133.70,165.60,139.33,true,false
154,6,"",5.00,2.29,1.26,0,69.86,147.62,71.12,149.91,false,false
154,7,"CO1 Analyze the protocol Stack for Internet of Things to address the heterogeneity in devices",9.00,4.79,445.40,93,88.46,161.54,533.87,166.33,false,false
154,8,"and networks.",9.00,4.67,73.36,13,120.14,173.18,193.50,177.85,false,false
