page,block,heading,content,avgFontSize,height,width,textLength,x0,y0,x1,y1,isBold,isItalic
14,0,BODY,"Strengthening urban livelihoods 49. Our Government has been giving priority to assisting urban poor and vulnerable groups. A scheme for socio-economic upliftment of urban workers will be implemented to help them improve their incomes, have sustainable livelihoods and a better quality of life. PM SVANidhi 50. PM SVANidhi scheme has benefitted more than 68 lakh street vendors giving them respite from high-interest informal sector loans. Building on this success, the scheme will be revamped with enhanced loans from banks, UPI linked credit cards with ` 30,000 limit, and capacity building support. Social Security Scheme for Welfare of Online Platform Workers 51. Gig workers of online platforms provide great dynamism to the new- age services economy.  Recognising their contribution, our Government will arrange for their identity cards and registration on the e-Shram portal. They will be provided healthcare under PM Jan Arogya Yojana. This measure is likely to assist nearly 1 crore gig-workers. B. Investing in the Economy Public Private Partnership in Infrastructure 52. Each infrastructure-related ministry will come up with a 3-year pipeline of projects that can be implemented in PPP mode. States will also be encouraged to do so and can seek support from the IIPDF (India Infrastructure Project Development Fund) scheme to prepare PPP proposals. Support to States for Infrastructure 53. An outlay of ` 1.5 lakh crore is proposed for the 50-year interest free loans to states for capital expenditure and incentives for reforms. Asset Monetization Plan 2025-30 54. Building on the success of the first Asset Monetization Plan announced in 2021, the second Plan for 2025-30 will be launched to plough back capital of ` 10 lakh crore in new projects. Regulatory and fiscal measures will be fine- tuned to support the Plan. Jal Jeevan Mission 55. Since 2019, 15 crore households representing 80 per cent of India’s rural population have been provided access to potable tap water connections.",11.88,633.5,384.31,2000,115.2,97.72,499.51,731.22,FALSE,FALSE
16,0,BODY,"Shipbuilding 63. The Shipbuilding Financial Assistance Policy will be revamped to address cost disadvantages. This will also include Credit Notes for shipbreaking in Indian yards to promote the circular economy. 64. Large ships above a specified size will be included in the infrastructure harmonized master list (HML). 65. Shipbuilding Clusters will be facilitated to increase the range, categories and capacity of ships. This will include additional infrastructure facilities, skilling and technology to develop the entire ecosystem. Maritime Development Fund 66. For long-term financing for the maritime industry, a Maritime Development Fund with a corpus of ` 25,000 crore will be set up. This will be for distributed support and promoting competition. This will have up to 49 per cent contribution by the Government, and the balance will be mobilized from ports and private sector. UDAN - Regional Connectivity Scheme 67. UDAN has enabled 1.5 crore middle-class people to meet their aspirations for speedier travel. The scheme has connected 88 airports and operationalized 619 routes. Inspired by that success, a modified UDAN scheme will be launched to enhance regional connectivity to 120 new destinations and carry 4 crore passengers in the next 10 years.  The scheme will also support helipads and smaller airports in hilly, aspirational, and North East region districts. Greenfield Airport in Bihar 68. Greenfield airports will be facilitated in Bihar to meet the future needs of the State. These will be in addition to the expansion of the capacity of Patna airport and a brownfield airport at Bihta. Western Koshi Canal Project in Mithilanchal 69. Financial support will be provided for the Western Koshi Canal ERM Project benefitting a large number of farmers cultivating over 50,000 hectares of land in the Mithilanchal region of Bihar.",11.88,634.28,384.22,1850,115.2,97.72,499.42,732,FALSE,FALSE
19,0,BODY,"Gyan Bharatam Mission 84. A Gyan Bharatam Mission for survey, documentation and conservation of our manuscript heritage with academic institutions, museums, libraries and private collectors will be undertaken to cover more than 1 crore manuscripts. We will set up a National Digital Repository of Indian knowledge systems for knowledge sharing. 85. Now, I move to Exports as the 4 engine. Exports as the 4 engine Export Promotion Mission 86. We will set up an Export Promotion Mission, with sectoral and ministerial targets, driven jointly by the Ministries of Commerce, MSME, and Finance. It will facilitate easy access to export credit, cross-border factoring support, and support to MSMEs to tackle non-tariff measures in overseas markets. BharatTradeNet 87. A digital public infrastructure, ‘BharatTradeNet’ (BTN) for international trade will be set-up as a unified platform for trade documentation and financing solutions. This will complement the Unified Logistics Interface Platform. The BTN will be aligned with international practices. Support for integration with Global Supply Chains 88. Support will be provided to develop domestic manufacturing capacities for our economy’s integration with global supply chains. Sectors will be identified based on objective criteria. 89. Facilitation groups with participation of senior officers and industry representatives will be formed for select products and supply chains. 90.  Through this, there are huge opportunities related to Industry 4.0, which needs high skills and talent. Our youth have both. Our Government will support the domestic electronic equipment industry to leverage this opportunity for the benefit of the youth. National Framework for GCC 91. A national framework will be formulated as guidance to states for promoting Global Capability Centres in emerging tier 2 cities. This will suggest",11.88,623.59,384.41,1864,115.2,97.72,499.61,721.31,FALSE,FALSE
20,0,BODY,"measures for enhancing availability of talent and infrastructure, building- byelaw reforms, and mechanisms for collaboration with industry. Warehousing facility for air cargo 92. Our Government will facilitate upgradation of infrastructure and warehousing for air cargo including high value perishable horticulture produce. Cargo screening and customs protocols will be streamlined and made user- friendly. Reforms as the Fuel 93. Now I move to ‘Reforms as the Fuel’, and detail specific reforms. Tax Reforms 94. Over the past 10 years, our Government has implemented several reforms for convenience of tax payers, such as (1) faceless assessment, (2) tax payers charter, (3) faster returns, (4) almost 99 per cent returns being on self- assessment, and (5) Vivad se Vishwas scheme. Continuing these efforts, I reaffirm the commitment of the tax department to “trust first, scrutinize later”. I also propose to introduce the new income-tax bill next week. I will detail the indirect tax reforms and changes in direct taxes in Part B. Financial Sector Reforms and Development FDI in Insurance Sector 95. The FDI limit for the insurance sector will be raised from 74 to 100 per cent. This enhanced limit will be available for those companies which invest the entire premium in India. The current guardrails and conditionalities associated with foreign investment will be reviewed and simplified. Expanding Services of India Post Payment Bank 96. The services of India Post Payment Bank will be deepened and expanded in rural areas. Credit Enhancement Facility by NaBFID 97. NaBFID will set up a ‘Partial Credit Enhancement Facility’ for corporate bonds for infrastructure. Grameen Credit Score 98. Public Sector Banks will develop ‘Grameen Credit Score’ framework to serve the credit needs of SHG members and people in rural areas.",11.88,621.63,387.21,1829,115.2,97.72,502.41,719.35,FALSE,FALSE
21,0,BODY,"Pension Sector 99. A forum for regulatory coordination and development of pension products will be set up. KYC Simplification 100. To implement the earlier announcement on simplifying the KYC process, the revamped Central KYC Registry will be rolled out in 2025. We will also implement a streamlined system for periodic updating. Merger of Companies 101. Requirements and procedures for speedy approval of company mergers will be rationalized. The scope for fast-track mergers will also be widened and the process made simpler. Bilateral Investment Treaties 102. As proposed in the Interim Budget, we signed Bilateral Investment Treaties (BIT) with two countries in 2024. To encourage sustained foreign investment and in the spirit of ‘first develop India’, the current model BIT will be revamped and made more investor-friendly. Regulatory Reforms 103. In the last ten years in several aspects, including financial and non- financial, our Government has demonstrated a steadfast commitment to ‘Ease of Doing Business’. We are determined to ensure that our regulations must keep up with technological innovations and global policy developments. A light-touch regulatory framework based on principles and trust will unleash productivity and employment. Through this framework, we will update regulations that were made under old laws. To develop this modern, flexible, people-friendly, and trust-based regulatory framework appropriate for the twenty-first century, I propose four specific measures: High Level Committee for Regulatory Reforms 104. A High-Level Committee for Regulatory Reforms will be set up for a review of all non-financial sector regulations, certifications, licenses, and permissions. The committee will be expected make recommendations within a",11.88,625.28,384.34,1765,115.2,97.72,499.54,723,FALSE,FALSE
26,0,BODY,"Telecommunication 126. To prevent classification disputes, I propose to reduce the BCD from 20% to 10% on Carrier Grade ethernet switches to make it at par with Non- Carrier Grade ethernet switches. Export Promotion Handicraft Goods 127.  To facilitate exports of handicrafts, I propose to extend the time period for export from six months to one year, further extendable by another three months, if required. I also propose to add nine items to the list of duty-free inputs. Leather sector 128.   I propose to fully exempt BCD on Wet Blue leather to facilitate imports for domestic value addition and employment. I also propose to exempt crust leather from 20% export duty to facilitate exports by small tanners. Marine products 129.  To enhance India's competitiveness in the global seafood market, I propose to reduce BCD from 30% to 5% on Frozen Fish Paste (Surimi) for manufacture and export of its analogue products. I also propose to reduce BCD from 15% to 5% on fish hydrolysate for manufacture of fish and   shrimp feeds. Domestic MROs for Railway Goods 130.  In July 2024 Budget, to promote development of domestic MROs for aircraft and ships, I had extended the time limit for export of foreign origin goods that were imported for repairs, from 6 months to one year and further extendable by one year.  I now propose to extend the same dispensation for railway goods.  Trade facilitation Time limit for Provisional Assessment 131.  Presently, the Customs Act, 1962 does not provide any time limit to finalize Provisional Assessments leading to uncertainty and cost to trade. As a measure of promoting ease of doing business, I propose to fix a time-limit of two years, extendable by a year, for finalising the provisional assessment.",11.88,623.46,383.38,1744,115.2,97.72,498.58,721.18,FALSE,FALSE
30,0,BODY,"147. In my speech in July 2024, I had promised that all processes including giving effect to appellate orders shall be digitalized and made paper-less over the next two years. I am happy to announce that digitalization is being made operational. 148. In July 2024, we brought in the Vivad Se Vishwas Scheme to resolve income tax disputes pending in appeal. The scheme has received a great response, with nearly 33,000 tax payers having availed of this scheme to settle their disputes. Employment and Investment 149. I have a few proposals to promote investment and employment. Tax certainty for electronics manufacturing Schemes 150. It is proposed to provide a presumptive taxation regime for non- residents who provide services to a resident company that is establishing or operating an electronics manufacturing facility. I further propose to introduce a safe harbour for tax certainty for non-residents who store components for supply to specified electronics manufacturing units. Tonnage Tax Scheme for Inland Vessels 151. Presently the tonnage tax scheme is available to only sea going ships. The benefits of existing tonnage tax scheme are proposed to be extended to inland vessels registered under the Indian Vessels Act, 2021 to promote inland water transport in the country. Extension for incorporation of Start-Ups 152. We continue to support the Indian start-up eco-system. I propose to extend the period of incorporation by 5 years to allow the benefit available to start-ups which are incorporated before 1.4.2030. International Financial Services Centre (IFSC) 153. In order to attract and promote additional activities in the IFSC, I am inter alia proposing specific benefits to ship-leasing units, insurance offices and treasury centres of global companies which are set up in IFSC.  Further, to claim benefits, the cut-off date for commencement in IFSC has also been extended by five years to 31.3.2030.",11.88,627.24,382.08,1921,115.2,97.72,497.28,724.96,FALSE,FALSE
15,0,BODY,"To achieve 100 per cent coverage, I am pleased to announce the extension of the Mission until 2028 with an enhanced total outlay. 56. The Mission’s focus will be on the quality of infrastructure and O&M of rural piped water supply schemes through “Jan Bhagidhari”. Separate MoUs will be signed with states/UTs, to ensure sustainability and citizen-centric water service delivery. Urban Sector Reforms 57. Building on the July Budget proposals, urban sector reforms related to governance, municipal services, urban land, and planning will be incentivized. Urban Challenge Fund 58. The Government will set up an Urban Challenge Fund of ` 1 lakh crore to implement the proposals for ‘Cities as Growth Hubs’, ‘Creative Redevelopment of Cities’ and ‘Water and Sanitation’ announced in the July Budget. 59. This fund will finance up to 25 per cent of the cost of bankable projects with a stipulation that at least 50 per cent of the cost is funded from bonds, bank loans, and PPPs.  An allocation of ` 10,000 crore is proposed for 2025-26. Power Sector Reforms 60. We will incentivize electricity distribution reforms and augmentation of intra-state transmission capacity by states. This will improve financial health and capacity of electricity companies. Additional borrowing of 0.5 per cent of GSDP will be allowed to states, contingent on these reforms. Nuclear Energy Mission for Viksit Bharat 61. Development of at least 100 GW of nuclear energy by 2047 is essential for our energy transition efforts. For an active partnership with the private sector towards this goal, amendments to the Atomic Energy Act and the Civil Liability for Nuclear Damage Act will be taken up. 62. A Nuclear Energy Mission for research & development of Small Modular Reactors (SMR) with an outlay of ` 20,000 crore will be set up.  At least 5 indigenously developed SMRs will be operationalized by 2033.",11.87,619.28,387.08,1881,115.2,97.72,502.28,717,FALSE,FALSE
22,0,BODY,"year. The objective is to strengthen trust-based economic governance and take transformational measures to enhance ‘ease of doing business’, especially in matters of inspections and compliances.  States will be encouraged to join in this endeavour. Investment Friendliness Index of States 105. An Investment Friendliness Index of States will be launched in 2025 to further the spirit of competitive cooperative federalism. FSDC Mechanism 106. Under the Financial Stability and Development Council, a mechanism will be set up to evaluate impact of the current financial regulations and subsidiary instructions. It will also formulate a framework to enhance their responsiveness and development of the financial sector. Jan Vishwas Bill 2.0 107. In the Jan Vishwas Act 2023, more than 180 legal provisions were decriminalized. Our Government will now bring up the Jan Vishwas Bill 2.0 to decriminalize more than 100 provisions in various laws. Fiscal Policy 108. Now I move to fiscal policy matters. Fiscal Consolidation 109. In the July Budget, I had committed to staying the course for fiscal consolidation. Our endeavour will be to keep the fiscal deficit each year such that the Central Government debt remains on a declining path as a percentage of the GDP. The roadmap for the next 6 years has been detailed in the FRBM statement. Revised Estimates 2024-25 110. The Revised Estimate of the total receipts other than borrowings is ` 31.47 lakh crore, of which the net tax receipts are ` 25.57 lakh crore. The Revised Estimate of the total expenditure is ` 47.16 lakh crore, of which the capital expenditure is about ` 10.18 lakh crore. 111. The Revised Estimate of the fiscal deficit is 4.8 per cent of GDP.",11.87,637.28,386.81,1710,115.2,97.72,502.01,735,FALSE,FALSE
17,0,BODY,"Mining Sector Reforms 70. Mining sector reforms, including those for minor minerals, will be encouraged through sharing of best practices and institution of a State Mining Index. 71. A policy for recovery of critical minerals from tailings will be brought out. SWAMIH Fund 2 72. Under the Special Window for Affordable and Mid-Income Housing (SWAMIH) fifty thousand dwelling units in stressed housing projects have been completed, and keys handed over to home-buyers. Another forty thousand units will be completed in 2025, further helping middle-class families who were paying EMIs on loans taken for apartments, while also paying rent for their current dwellings. 73. Building on this success, SWAMIH Fund 2 will be established as a blended finance facility with contribution from the Government, banks and private investors. This fund of ` 15,000 crore will aim for expeditious completion of another 1 lakh units. PM Gati Shakti Data for Private Sector 74. For furthering PPPs and assisting the private sector in project planning, access to relevant data and maps from the PM Gati Shakti portal will be provided. Tourism for employment-led growth 75. Top 50 tourist destination sites in the country will be developed in partnership with states through a challenge mode. Land for building key infrastructure will have to be provided by states. Hotels in those destinations will be included in the infrastructure HML. 76. The following measures will be taken for facilitating employment-led growth:",11.86,538.39,389.68,1499,115.2,97.72,504.88,636.11,FALSE,FALSE
31,0,BODY,"Alternate Investment Funds (AIFs) 154. Category I and category II AIFs are undertaking investments in infrastructure and other such sectors. I propose to provide certainty of taxation to these entities on the gains from securities. Extension of investment date for Sovereign and Pension Funds 155. To promote funding from Sovereign Wealth Funds and Pension Funds to the infrastructure sector, I propose to extend the date of making an investment by five more years, to 31 March, 2030. Personal Income- tax Reforms with special focus on middle class 156. Democracy, Demography and Demand are the key support pillars in our journey towards Viksit Bharat. The middle class provides strength for India’s growth. This Government under the leadership of Prime Minister Modi has always believed in the admirable energy and ability of the middle class in nation building. In recognition of their contribution, we have periodically reduced their tax burden. Right after 2014, the ‘Nil tax’ slab was raised to ` 2.5 lakh, which was further raised to ` 5 lakh in 2019 and to ` 7 lakh in 2023. This is reflective of our Government’s trust on the middle-class tax payers. I am now happy to announce that there will be no income tax payable upto income of ` 12 lakh (i.e. average income of ` 1 lakh per month other than special rate income such as capital gains) under the new regime. This limit will be ` 12.75 lakh for salaried tax payers, due to standard deduction of ` 75,000. 157. Slabs and rates are being changed across the board to benefit all tax- payers. The new structure will substantially reduce the taxes of the middle class and leave more money in their hands, boosting household consumption, savings and investment. 158.  In the new tax regime, I propose to revise tax rate structure as follows:",11.85,452.67,384.73,1797,115.2,97.72,499.93,550.39,FALSE,FALSE
10,0,BODY,"25. India Post will also be transformed as a large public logistics organization. This will meet the rising needs of Viswakarmas, new entrepreneurs, women, self-help groups, MSMEs, and large business organizations. Support to NCDC 26. Our Government will provide support to NCDC for its lending operations for the cooperative sector. MSMEs as the 2 engine 27. Now, I move to MSMEs as the 2 engine, which encompasses manufacturing and services with a focus on MSMEs numbering 5.7 crore. Revision in classification criteria for MSMEs 28. Currently, over 1 crore registered MSMEs, employing 7.5 crore people, and generating 36 per cent of our manufacturing, have come together to position India as a global manufacturing hub. With their quality products, these MSMEs are responsible for 45 per cent of our exports. To help them achieve higher efficiencies of scale, technological upgradation and better access to capital, the investment and turnover limits for classification of all MSMEs will be enhanced to 2.5 and 2 times respectively. This will give them the confidence to grow and generate employment for our youth. The details are in Annexure D. Significant enhancement of credit availability with guarantee cover 29. To improve access to credit, the credit guarantee cover will be enhanced:",11.84,445.63,384.26,1294,115.2,97.72,499.46,543.35,FALSE,FALSE
27,0,BODY,"Voluntary Compliance 132.  I propose to introduce a new provision that will enable importers or exporters, after clearance of goods, to voluntarily declare material facts and pay duty with interest but without penalty. This will incentivise voluntary compliance.  However, this will not apply in cases where department has already initiated audit or investigation proceedings. Extended Time for End Use 133. For industry to better plan their imports, I propose to extend the time limit for the end-use of imported inputs in the relevant rules, from six months to one year. This will provide operational flexibility in view of cost and uncertainty of supply. Further, such importers will now have to file only quarterly statements instead of a monthly statement.",11.73,238.87,383.2,761,115.2,97.72,498.4,336.59,FALSE,FALSE
23,0,BODY,"Budget Estimates 2025-26 112. Coming to 2025-26, the total receipts other than borrowings and the total expenditure are estimated at ` 34.96 lakh crore and ` 50.65 lakh crore respectively. The net tax receipts are estimated at ` 28.37 lakh crore. 113. The fiscal deficit is estimated to be 4.4 per cent of GDP. 114. To finance the fiscal deficit, the net market borrowings from dated securities are estimated at ̀ 11.54 lakh crore. The balance financing is expected to come from small savings and other sources. The gross market borrowings are estimated at ` 14.82 lakh crore. I will now move to Part B.",11.66,207.54,384.3,603,115.2,97.72,499.5,305.26,FALSE,FALSE
32,0,BODY,"159. To tax payers upto ` 12 lakh of normal income (other than special rate income such as capital gains) tax rebate is being provided in addition to the benefit due to slab rate reduction in such a manner that there is no tax payable by them. The total tax benefit of slab rate changes and rebate at different income levels can be illustrated with examples. A tax payer in the new regime with an income of ` 12 lakh will get a benefit of ` 80,000 in tax (which is 100% of tax payable as per existing rates). A person having income of ` 18 lakh will get a benefit of ` 70,000 in tax (30% of tax payable as per existing rates). A person with an income of ` 25 lakh gets a benefit of ` 1,10,000 (25% of his tax payable as per existing rates). 160. Details of my tax proposals are given in the Annexure. 161. As a result of these proposals, revenue of about ₹ 1 lakh crore in direct taxes and ₹ 2600 crore in indirect taxes will be forgone. Mr. Speaker Sir, with this, I commend the budget to this august House. Jai Hind.",11.66,320.92,384.73,1018,115.2,97.72,499.93,418.64,FALSE,FALSE
6,0,BODY,"grown in this period. We see the next five years as a unique opportunity to realize ‘Sabka Vikas’, stimulating balanced growth of all regions. 5. The great Telugu poet and playwright Gurajada Appa Rao had said, ‘Desamante Matti Kaadoi, Desamante Manushuloi’; meaning, ‘A country is not just its soil, a country is its people.’ In line with this, for us, Viksit Bharat, encompasses:",11.5,121.59,384.33,381,115.2,97.72,499.53,219.31,FALSE,FALSE
28,0,BODY,"Our Government is committed to keeping an ear to the ground and a finger on the pulse, and responding while balancing our nation-building efforts. The following measures will detail just how our Government under the guidance of PM Modi has taken steps to understand and address the needs voiced by our citizens. My tax proposals are guided by this spirit. 136. The objectives of my proposals are as follows:",11.5,126.54,382.07,407,115.2,97.72,497.27,224.26,FALSE,FALSE
37,0,BODY,"B. LEGISLATIVE CHANGES IN GST LAWS [Save as otherwise provided, these changes will be brought into effect from a date to be notified in coordination with States, as per recommendations of the GST council] AMENDMENT FOR TRADE FACILITATION B.1      Amendments in section 2 of the CGST Act, 2017:",11.5,126.54,375.36,293,115.2,97.72,490.56,224.26,FALSE,FALSE
27,4,BODY,"வான ாக்கி வாழும் உலககல்லாம் ம ் வ ் னகால்ன ாக்கி வாழுங் குடி. vaanokki vaalum ulakellaam mannavan koalnokki vaalung kuti Meaning: Just as living beings live expecting rains, Citizens live expecting good governance.",11.43,121.98,270.06,214,150.7,600.63,420.76,722.61,FALSE,FALSE
51,13,BODY,"• To reduce multiplicity of rates and compliance burden, it is proposed to bring down certain TDS and TCS rates in certain sections as below: S. No Section of the Act Present TDS/TCS  Proposed TDS/TCS  Rate",11.33,43.37,382.49,206,109.2,450.35,491.69,493.72,FALSE,FALSE
58,0,BODY,(vii) Other miscellaneous amendments 54  1. Exemption from withdrawals from National Savings Scheme (NSS):,11.33,82.83,352.23,106,115.2,97.72,467.43,180.55,FALSE,FALSE
7,0,BODY,"8. This Budget aims to initiate transformative reforms across six domains. During the next five years, these will augment our growth potential and global competitiveness. The domains are:",11.2,64.83,384.2,187,115.2,97.72,499.4,162.55,FALSE,FALSE
34,0,BODY,Annexure C India Post as a Catalyst for the Rural Economy The expanded range of services will include:,11.2,81.26,230.9,102,115.2,97.72,346.1,178.98,FALSE,FALSE
1,4,BODY,MINISTER OF FINANCE,11,7.21,140.36,19,208.08,548,348.44,555.21,TRUE,FALSE
39,0,BODY,"B.11 Amendments in Schedule III of the CGST Act,2017 Schedule III is being amended, w.e.f. 01.7.2017 to,₋",11,55.44,274.99,105,115.2,97.72,390.19,153.16,FALSE,FALSE
54,0,BODY,1. Reduction in compliance burden by omission of TCS on sale of specified goods:,11,56.61,375.51,80,115.2,97.72,490.71,154.33,FALSE,FALSE
60,0,BODY,11. Clarification regarding commencement date and the end date of the period stayed by the Court:,11,56.74,376.06,97,115.2,97.72,491.26,154.46,FALSE,FALSE
38,0,BODY,"B.5 Amendments in Section 34 of the CGST Act, 2017",10.67,34.7,265.86,50,115.2,97.72,381.06,132.42,FALSE,FALSE
43,0,BODY,D.2. Increase in Customs duty [with effect from 02.02.2025],10.67,34.31,315.58,59,115.2,97.72,430.78,132.03,FALSE,FALSE
56,0,BODY,9. Exemption from prosecution for delayed payment of TCS:,10.67,34.7,309.58,57,115.2,97.72,424.78,132.42,FALSE,FALSE
51,10,BODY,"8 lac 30,000 20,000 10,000 20,000 30,000 0 9 lac 40,000 30,000 10,000 30,000 40,000 0 10 lac 50,000 40,000 10,000 40,000 50,000 0 11 lac 65,000 50,000 15,000 50,000 65,000 0 12 lac 80,000 60,000 20,000 60,000 80,000 0 16 lac 1,70,000 1,20,000 50,000 0 50,000 1,20,000 20 lac 2,90,000 2,00,000 90,000 0 90,000 2,00,000 24 lac 4,10,000 3,00,000 1,10,000 0 1,10,000 3,00,000 50 lac 11,90,000 10,80,000 1,10,000 0 1,10,000 10,80,000 (ii) Rationalization of TDS/TCS for easing difficulties",10.2,172.19,370.3,484,120.93,209.53,491.23,381.72,FALSE,FALSE
1,0,BODY,GOVERNMENT OF INDIA,10,6.06,117.28,19,221.76,238.88,339.04,244.94,TRUE,FALSE
18,0,BODY,,10,19.31,2.48,0,115.2,97.72,117.68,117.03,FALSE,FALSE
23,3,BODY,,10,5.48,2.48,0,115.2,342.07,117.68,347.55,TRUE,FALSE
24,0,BODY,,10,19.31,2.48,0,115.2,97.72,117.68,117.03,FALSE,FALSE
32,2,BODY,,10,5.48,2.48,0,259.24,413.16,261.72,418.64,FALSE,FALSE
33,0,BODY,,10,19.31,2.48,0,115.2,97.72,117.68,117.03,FALSE,FALSE
35,0,BODY,,10,19.31,2.48,0,115.2,97.72,117.68,117.03,FALSE,FALSE
36,0,BODY,,10,19.31,2.48,0,115.2,97.72,117.68,117.03,FALSE,FALSE
40,0,BODY,,10,19.31,2.48,0,115.2,97.72,117.68,117.03,FALSE,FALSE
41,0,BODY,,10,19.31,2.48,0,115.2,97.72,117.68,117.03,FALSE,FALSE
42,0,BODY,,10,19.31,2.48,0,115.2,97.72,117.68,117.03,FALSE,FALSE
44,0,BODY,,10,19.31,2.48,0,115.2,97.72,117.68,117.03,FALSE,FALSE
45,0,BODY,,10,19.31,2.48,0,115.2,97.72,117.68,117.03,FALSE,FALSE
46,0,BODY,,10,19.31,2.48,0,115.2,97.72,117.68,117.03,FALSE,FALSE
47,0,BODY,,10,19.31,2.48,0,115.2,97.72,117.68,117.03,FALSE,FALSE
48,0,BODY,,10,19.31,2.48,0,115.2,97.72,117.68,117.03,FALSE,FALSE
49,0,BODY,,10,19.31,2.48,0,115.2,97.72,117.68,117.03,FALSE,FALSE
50,0,BODY,,10,19.31,2.48,0,115.2,97.72,117.68,117.03,FALSE,FALSE
51,0,BODY,,10,19.31,2.48,0,115.2,97.72,117.68,117.03,FALSE,FALSE
51,2,BODY,Tax after Rebate benefit rebate Benefit,10,31.16,172.93,39,318.48,128.89,491.41,160.05,TRUE,FALSE
51,3,BODY,Tax on Benefit Slabs and rates of,10,18.11,122.15,33,183.43,135.42,305.58,153.53,TRUE,FALSE
51,4,BODY,Total Benefit,10,18.11,35.92,13,402.87,135.42,438.79,153.53,TRUE,FALSE
51,5,BODY,Income,10,5.07,36.42,6,132.83,141.94,169.25,147.01,TRUE,FALSE
51,6,BODY,Rate Full upto Rs 12 /Slab lacs,10,18.12,114.12,31,274.63,176.37,388.75,194.49,TRUE,FALSE
51,7,BODY,,10,5.07,2.51,0,128.5,179.89,131.01,184.96,FALSE,FALSE
51,8,BODY,,10,5.07,52.74,0,395.7,179.89,448.44,184.96,FALSE,FALSE
51,9,BODY,Present Proposed,10,5.07,86.4,16,176.65,182.89,263.05,187.96,TRUE,FALSE
51,14,BODY,Rate,10,5.02,21.31,4,285.72,501.87,307.03,506.89,TRUE,FALSE
51,15,BODY,1.  Section 194LBC - Income in 25% if payee is 10%,10,5.02,326.74,50,127.2,515.57,453.94,520.59,FALSE,FALSE
51,16,BODY,respect of investment in Individual or HUF and securitization trust 30% otherwise,10,18.2,227.62,81,148.61,528.74,376.23,546.94,FALSE,FALSE
51,17,BODY,,10,5.02,2.27,0,330.22,555.09,332.49,560.11,FALSE,FALSE
51,18,BODY,2.  Sub-section (1) of section 206C 2.5% 2%,10,5.02,324.14,43,127.2,568.79,451.34,573.81,FALSE,FALSE
51,19,BODY,(i) TCS on timber or any other forest produce (not being tendu leaves)  obtained under a forest lease and (ii) TCS on timber obtained by any mode other than under a forest lease,10,84.07,128.53,177,148.61,581.98,277.14,666.05,FALSE,FALSE
51,20,BODY,3.  Sub-section (1G) of section 0.5% after ` 7 lakhs Nil,10,5.02,323.61,56,127.2,674.59,450.81,679.61,FALSE,FALSE
51,21,BODY,"206C – TCS on remittance under LRS for  purpose of education, financed by loan from financial institution",10,44.57,128.46,105,148.61,687.76,277.07,732.33,FALSE,FALSE
52,0,BODY,,10,19.31,2.48,0,115.2,97.72,117.68,117.03,FALSE,FALSE
52,3,BODY,S.No Section of the Act Present TDS /TCS Proposed TDS /TCS,10,5.02,388.35,58,111.8,188.24,500.15,193.26,TRUE,FALSE
52,4,BODY,Threshold (Rs) Threshold (Rs),10,5.02,182.44,29,261.72,201.44,444.16,206.46,TRUE,FALSE
52,5,BODY,1.  193 - Interest on,10,5.02,110.22,21,142.87,215,253.09,220.02,FALSE,FALSE
52,6,BODY,Nil,10,5.02,13.36,3,314.17,217.61,327.53,222.63,FALSE,FALSE
52,7,BODY,"10,000/-",10,5.02,36.97,8,424.02,221.26,460.99,226.28,FALSE,FALSE
52,8,BODY,securities,10,5.02,41.01,10,175.09,228.18,216.1,233.2,FALSE,FALSE
52,9,BODY,2,10,5.02,20.27,2,142.87,241.87,163.14,246.89,FALSE,FALSE
52,10,BODY,"(i) 50,000/- for senior",10,5.02,89.24,23,277.11,241.87,366.35,246.89,FALSE,FALSE
52,11,BODY,"(i) 1,00,000/- for senior",10,5.02,96.81,25,394,249.05,490.81,254.07,FALSE,FALSE
52,12,BODY,citizen;,10,5.02,31.24,8,306.07,255.05,337.31,260.07,FALSE,FALSE
52,13,BODY,citizen,10,5.02,28.62,7,426.89,263.13,455.51,268.15,FALSE,FALSE
52,14,BODY,"(ii) 40,000/- in case of",10,5.02,90.56,24,276.46,268.22,367.02,273.24,FALSE,FALSE
52,15,BODY,"(ii) 50,000/- in case of",10,5.02,90.57,24,397.13,277.09,487.7,282.11,FALSE,FALSE
52,16,BODY,194A - Interest other than Interest on securities,10,44.54,80.24,49,175.09,278.79,255.33,323.33,FALSE,FALSE
52,17,BODY,others,10,5.02,28.51,6,307.5,281.39,336.01,286.41,FALSE,FALSE
52,18,BODY,others,10,5.02,28.49,6,427.02,291.18,455.51,296.2,FALSE,FALSE
52,19,BODY,"when payer is bank, cooperative society and",10,18.19,98.99,43,272.15,294.57,371.14,312.76,FALSE,FALSE
52,20,BODY,"when payer is bank, co- post office operative society and post",10,20.83,196.81,62,299.15,305.13,495.96,325.96,FALSE,FALSE
52,21,BODY,"(iii) 5,000/- in other office cases (iii) 10,000/- in other cases",10,18.98,223.14,65,269.8,333.33,492.94,352.31,FALSE,FALSE
52,22,BODY,"3.  194 – Dividend, for an individual shareholder",10,31.37,110.23,49,142.87,368.94,253.1,400.31,FALSE,FALSE
52,23,BODY,"5,000/-",10,5.02,32.03,7,304.89,378.2,336.92,383.22,FALSE,FALSE
52,24,BODY,"10,000/-",10,5.02,36.97,8,424.02,381.72,460.99,386.74,FALSE,FALSE
